"annee";"code_departement";"departement";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2022;"77";"SEINE ET MARNE";"2130059";4071.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130061";2285.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130063";640.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130067";50.39;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130068";4057.5;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130069";3495.2;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130075";880.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130081";1420.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130083";3896.8;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130084";36.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130085";435.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130086";59759.99;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130091";305.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130092";7.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130126";972.0;"kg";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2130129";389.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130140";13249.9;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130142";5.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130152";330.04;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130153";45.4;"l";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2130160";76.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130164";5922.5;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130175";9.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130193";1125.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130194";7.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130195";2410.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130200";3.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130202";12778.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130212";10.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130242";7070.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130244";2111.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130247";325.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130249";5210.25;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130251";1138.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130252";25.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130253";1320.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130265";300.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130266";7725.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2130277";760.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140002";64.5;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140008";123.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140018";2543.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140021";640.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140022";1710.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140027";50.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140040";13802.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140042";137.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140050";27.58;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140051";897.05;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140052";402.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140059";100.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140078";1943.57;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140080";135.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140082";1878.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140084";1840.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140085";31.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140090";50.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140098";13472.8;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140099";295.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140104";0.76;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140105";1135.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140110";60.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140117";675.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140121";1512.64;"l";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2140126";25.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140132";222.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140137";134.5;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140147";773.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140148";40.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140149";75.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140152";575.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140156";300.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140160";21.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140165";24.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140166";2.0;"l";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2140167";65.75;"l";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2140168";60.86;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140173";9822.9;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140175";4863.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140177";3.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140179";757.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140180";1472.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140184";3.35;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140193";15.0;"l";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2140194";5.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140199";870.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140201";20.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140207";895.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140215";16.11;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140225";15.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140242";35.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140252";669.7;"kg";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2140254";21.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140255";190.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140257";9236.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140258";1590.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2140270";5.08;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150002";15.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150007";945.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150008";60.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150012";134.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150014";1315.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150019";4222.21;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150020";62.66;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150022";238.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150026";400.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150028";4660.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150051";40.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150058";500.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150062";195.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150067";389.36;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150078";40.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150081";1.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150084";245.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150085";1511.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150104";560.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150118";21.56;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150125";416.1;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150130";158.9;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150140";185118.9;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150215";1.5;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150245";283.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150267";37.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150277";30.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150387";73.78;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150417";11.87;"l";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2150451";400.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150481";288.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150483";2765.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150484";320.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150699";9.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150752";12730.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150753";540.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150757";415.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150785";20.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150790";291.55;"kg";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2150855";25.8;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150870";97.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150891";340.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150914";0.38;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150918";95.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150964";6380.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150968";1720.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2150991";1.25;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2159994";17.5;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160008";69.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160016";26.3;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160064";190.97;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160114";5.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160115";643.9;"l";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2160177";43.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160198";5.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160200";240.0;"l";"Non";"Oui"
2022;"77";"SEINE ET MARNE";"2160208";2525.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160226";30873.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160248";1670.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160260";7950.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160272";3.67;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160312";10.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160326";377.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160343";698.35;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160384";632.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160387";1285.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160402";90.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160409";20.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160417";84.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160475";2450.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160479";4270.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160484";3057.4;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160487";1.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160527";157.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160556";156.28;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160608";15.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160615";24.2;"kg";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2160617";11015.47;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160659";0.21;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160693";2441.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160724";9202.6;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160726";350.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160727";832.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160730";3.18;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160739";122.5;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160749";290.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160752";45.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160756";230.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160764";95.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160781";1705.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160802";2145.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160816";770.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160817";360.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160818";1702.03;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160826";160.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160830";481.5;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160839";180.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160841";85.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160842";227.33;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160860";4400.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160917";840.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160920";4600.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160929";1.15;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160931";14395.55;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160936";962.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160937";2739.8;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160951";6.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160953";190.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160959";9853.6;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160962";25.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160963";6.41;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160967";626.2;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160976";0.56;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2160985";60.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2161016";1844.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2161068";50.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2161080";25.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2161083";200.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2161101";13690.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2169999";2.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170031";5560.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170032";255.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170035";100.7;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170059";5.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170085";145.53;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170145";10.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170146";240.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170149";240.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170151";5.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170158";4495.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170200";20.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170208";660.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170216";112.0;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170224";60.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170227";45.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170230";0.7;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170232";120.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170237";143.42;"kg";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170243";340.84;"l";"Oui";"Non"
2022;"77";"SEINE ET MARNE";"2170263";2025.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170381";9779.0;"l";"Non";"Non"
2022;"77";"SEINE ET MARNE";"2170412";20.0;"l";"Non";"Non"
